user_id,subscription_date,phone_operator,os_name,os_version,affiliate,unsubscription_date,service,aggregator
9293a7d0e41111ec831dbdfb6946bba5,2022-06-04 14:21:35.000000,A,iOS,15.5,aff_4,2022-06-04 14:27:03.000000,ma,ABC
9eac4630e41111ecbac4d10881086746,2022-06-04 14:21:38.000000,C,iOS,15.4,aff_4,,ma,ABC
90e97c70e42011ecbac4d10881086746,2022-06-04 16:09:21.000000,C,Android,12,aff_4,,ps,ABC
b33edeb0e4dd11ecaa7033b4a0ee0e67,2022-06-05 14:43:33.000000,A,Android,10,aff_4,,ma,ABC
a54e59c0e4e211ecbac4d10881086746,2022-06-05 15:18:55.000000,B,Android,9,aff_4,,ps,ABC
4dc24750e4ee11eca8957b6cb3999042,2022-06-05 16:41:55.000000,C,Android,10,aff_4,,cl,ABC
ed2fc970e50211ec831dbdfb6946bba5,2022-06-05 19:09:46.000000,C,Android,11,aff_4,,ps,ABC
08517290e50711ecbac4d10881086746,2022-06-05 19:39:19.000000,A,Android,12,aff_4,,cl,ABC
09f00000e50a11ec831dbdfb6946bba5,2022-06-05 20:00:13.000000,B,iOS,15.5,aff_4,,ps,ABC
de705360e51511ecbac4d10881086746,2022-06-05 21:26:31.000000,A,Android,8.0,aff_4,,gc,ABC
dea6ccb0e51511eca8957b6cb3999042,2022-06-05 21:25:07.000000,C,Android,12,aff_4,2022-06-05 21:26:02.000000,ps,ABC
25ddf500e56a11ec831dbdfb6946bba5,2022-06-06 07:28:56.000000,C,Android,11,aff_2,,tv,ABC
37f8c840e59d11ec831dbdfb6946bba5,2022-06-06 13:33:56.000000,C,Android,10,aff_4,,cl,ABC
6f8f4710e5a811eca8957b6cb3999042,2022-06-06 14:54:01.000000,A,iOS,15.5,aff_4,2022-06-27 06:14:46.000000,ps,ABC
d8fd6c80e5ae11ecaa7033b4a0ee0e67,2022-06-06 15:41:14.000000,B,Android,11,aff_4,,gc,ABC
efeca3a0e5bf11ecaa7033b4a0ee0e67,2022-06-06 17:43:26.000000,A,Android,10,aff_4,2022-06-14 08:02:38.000000,ps,ABC
c6b130c0e5c211eca8957b6cb3999042,2022-06-06 18:03:29.000000,C,Android,11,aff_4,,ps,ABC
a6578620e5c311ec831dbdfb6946bba5,2022-06-06 18:08:44.000000,A,iOS,15.5,aff_4,2022-06-06 18:09:12.000000,ps,ABC
46e7f480e5c411ec831dbdfb6946bba5,2022-06-06 18:14:15.000000,C,Android,10,aff_4,2022-06-06 23:13:01.000000,ps,ABC
56374520e5ca11eca8957b6cb3999042,2022-06-06 18:57:31.000000,B,Android,12,aff_4,,ps,ABC
6514ce40e62a11ecbac4d10881086746,2022-06-07 06:24:16.000000,C,Android,11,aff_4,2022-06-07 06:29:08.000000,ma,ABC
ba102d70e64f11ecbc89495b27b9c9c5,2022-06-07 10:51:58.000000,A,Android,10,aff_4,,cl,ABC
9a28e1c0e65211ecbc89495b27b9c9c5,2022-06-07 11:12:46.000000,B,iOS,15.5,aff_4,,cl,ABC
8a3f2810e65b11ecbc89495b27b9c9c5,2022-06-07 12:17:06.000000,A,Android,11,aff_2,2022-06-07 12:20:45.000000,tv,ABC
8aacbc50e66e11ec989b6b01af70e4c0,2022-06-07 14:32:39.000000,C,Android,11,aff_4,2022-06-08 09:30:38.000000,cl,ABC
846c03c0e67b11ecbc89495b27b9c9c5,2022-06-07 16:05:24.000000,B,iOS,15.5,aff_4,2022-06-08 13:09:14.000000,cl,ABC
f866fed0e67e11ecbc89495b27b9c9c5,2022-06-07 16:30:13.000000,A,Android,11,aff_4,2022-06-28 11:10:30.000000,ps,ABC
043aa320e6ba11ec9af991325ed16c0b,2022-06-07 23:32:34.000000,C,Android,12,aff_4,,ma,ABC
5a973110e6c011ecbc89495b27b9c9c5,2022-06-08 00:17:33.000000,B,iOS,15.5,aff_4,,ps,ABC
618ec270e6f311ecbc89495b27b9c9c5,2022-06-08 06:23:35.000000,C,Android,9,aff_4,2022-06-22 05:29:50.000000,cl,ABC
edfe1ff0e70511ecbc89495b27b9c9c5,2022-06-08 08:37:03.000000,A,Android,8.1,aff_4,2022-06-08 08:39:24.000000,ma,ABC
6ebed430e70711ec989b6b01af70e4c0,2022-06-08 08:47:35.000000,B,Android,10,aff_4,,ma,ABC
c5c127f0e72111ecbc89495b27b9c9c5,2022-06-08 11:55:19.000000,A,Android,12,aff_4,2022-06-08 11:57:50.000000,cl,ABC
98fec320e72211ecab61e5053e64927e,2022-06-08 12:01:19.000000,A,iOS,12.3,aff_4,2022-06-08 12:02:21.000000,ps,ABC
78114380e75011ecab61e5053e64927e,2022-06-08 17:29:26.000000,A,Android,10,aff_4,,ma,ABC
fc238830e75b11ec989b6b01af70e4c0,2022-06-08 18:52:35.000000,A,Android,9,aff_4,,ps,ABC
8692d750e76b11ecab61e5053e64927e,2022-06-08 20:43:58.000000,A,Android,10,aff_4,,cl,ABC
34092ce0e77111ec9af991325ed16c0b,2022-06-08 21:23:53.000000,B,Android,8.0,aff_4,2022-06-22 05:32:13.000000,cl,ABC
69af7700e7d511ec9af991325ed16c0b,2022-06-09 09:21:17.000000,B,Android,10,aff_4,,cl,ABC
36182ff0e7e311ecbc89495b27b9c9c5,2022-06-09 11:00:03.000000,B,Android,11,aff_4,,cl,ABC
5e768410e7f211ecbc89495b27b9c9c5,2022-06-09 12:50:36.000000,C,Android,9,aff_4,,cl,ABC
fbe4b7f0e7ff11ec9af991325ed16c0b,2022-06-09 14:26:03.000000,B,Android,9,aff_4,2022-06-09 15:41:52.000000,ma,ABC
82e3cc40e81f11ecab61e5053e64927e,2022-06-09 18:11:55.000000,B,iOS,15.5,aff_4,2022-06-09 18:13:52.000000,ps,ABC
f9509530e82311ecbc89495b27b9c9c5,2022-06-09 18:43:29.000000,C,Android,11,aff_4,,ma,ABC
bdf3d6e0e82911ecab61e5053e64927e,2022-06-09 19:24:47.000000,C,Android,11,aff_4,,ps,ABC
e8ef1ad0e82911ecbc89495b27b9c9c5,2022-06-09 19:28:05.000000,C,Android,11,aff_4,,gc,ABC
95b8ee60e17911ec95703f2faa3b39a3,2022-06-01 07:09:53.000000,B,Android,9,aff_4,,gc,ABC
429a41d0e17d11ecbaa51f9ae3f5945d,2022-06-01 07:35:18.000000,B,Android,10,aff_2,,tv,ABC
7f8b47d0e18f11ecbaa51f9ae3f5945d,2022-06-01 09:45:53.000000,C,Android,10,aff_4,,cl,ABC
bc885bc0e1a111ecbaa51f9ae3f5945d,2022-06-01 11:57:33.000000,C,Android,11,aff_4,,gc,ABC
c62e4ba0e1d111ecbaa51f9ae3f5945d,2022-06-01 17:40:12.000000,B,Android,10,aff_4,2022-06-01 17:41:26.000000,cl,ABC
a294b0e0e1d511ecb2988337303a8fef,2022-06-01 18:09:42.000000,B,,,aff_4,,cl,ABC
4dc38ed0e1d811ecb2988337303a8fef,2022-06-01 18:27:55.000000,A,iOS,15.4,aff_4,2022-06-15 05:26:53.000000,ma,ABC
7c8e49f0e1db11ec8a541fcc86ad2588,2022-06-01 18:51:24.000000,A,iOS,14.8,aff_4,2022-06-01 18:57:15.000000,ps,ABC
38b15640e1e111ecbaa51f9ae3f5945d,2022-06-01 19:30:49.000000,A,Android,11,aff_4,2022-06-01 19:32:43.000000,ps,ABC
04126890e20211ec8a541fcc86ad2588,2022-06-01 23:25:23.000000,C,Android,11,aff_4,,ps,ABC
1779f200e23311ec95703f2faa3b39a3,2022-06-02 05:17:26.000000,B,Android,11,aff_4,2022-06-02 07:20:45.000000,cl,ABC
90f4a920e23511ec95703f2faa3b39a3,2022-06-02 05:34:03.000000,A,,,aff_4,,ps,ABC
56cb4dd0e25311ecb4346f30d03a03b3,2022-06-02 09:09:10.000000,A,iOS,15.2,aff_2,2022-06-02 09:09:40.000000,tv,ABC
e1ffac90e26011ec834765c238b6e5a1,2022-06-02 10:44:09.000000,B,iOS,15.3,aff_4,,ps,ABC
2046b790e27111ecb33733c1fa3e6734,2022-06-02 12:43:02.000000,A,Android,11,aff_4,2022-06-02 12:48:32.000000,gc,ABC
89ce4ab0e27211ec834765c238b6e5a1,2022-06-02 12:50:44.000000,C,Android,12,aff_4,2022-06-02 12:51:28.000000,ma,ABC
d9205680e27c11eca8957b6cb3999042,2022-06-02 14:05:08.000000,C,iOS,14.8,aff_4,,ps,ABC
f0f1a9e0e28511eca8957b6cb3999042,2022-06-02 15:09:46.000000,A,Android,10,aff_4,2022-06-23 05:27:27.000000,ps,ABC
1327cf20e2a511ecaa7033b4a0ee0e67,2022-06-02 18:52:21.000000,B,iOS,15.4,aff_4,2022-06-02 18:53:56.000000,ps,ABC
212f4fc0e2a611ec831dbdfb6946bba5,2022-06-02 18:59:43.000000,A,iOS,15.5,aff_4,,ps,ABC
4350a490e2b111ecbac4d10881086746,2022-06-02 20:20:12.000000,C,Android,10,aff_4,,ma,ABC
f8d3cc40e30e11ec831dbdfb6946bba5,2022-06-03 07:31:33.000000,A,Android,10,aff_4,,gc,ABC
6ab38110e31511eca8957b6cb3999042,2022-06-03 08:16:49.000000,A,Android,10,aff_4,,cl,ABC
826e0c90e32811ecbac4d10881086746,2022-06-03 10:33:17.000000,A,Android,12,aff_4,2022-06-03 10:39:59.000000,ps,ABC
9bc4cdd0e33911ecbac4d10881086746,2022-06-03 12:35:59.000000,C,Android,8.0,aff_2,,tv,ABC
3ecbf8d0e34b11ecaa7033b4a0ee0e67,2022-06-03 14:43:01.000000,A,Android,11,aff_2,,tv,ABC
95c35ba0e35b11ecaa7033b4a0ee0e67,2022-06-03 16:39:03.000000,A,Android,11,aff_4,,ps,ABC
e6a0b170e35c11eca8957b6cb3999042,2022-06-03 16:48:10.000000,B,iOS,15.5,aff_4,,ma,ABC
bdaf7c10e36111eca8957b6cb3999042,2022-06-03 17:23:28.000000,B,iOS,15.5,aff_4,2022-06-04 13:15:33.000000,gc,ABC
8c2d0c40e36411ecaa7033b4a0ee0e67,2022-06-03 17:44:00.000000,C,Android,12,aff_4,,ps,ABC
763fb2c0e36911eca8957b6cb3999042,2022-06-03 18:18:27.000000,B,Android,11,aff_4,2022-06-03 18:20:06.000000,ma,ABC
1ebafee0e36b11eca8957b6cb3999042,2022-06-03 18:30:07.000000,B,Android,12,aff_4,2022-06-03 18:31:09.000000,ps,ABC
e87dc850e37c11ec831dbdfb6946bba5,2022-06-03 20:38:45.000000,B,Android,10,aff_4,,ma,ABC
88d07820e38211ec831dbdfb6946bba5,2022-06-03 21:18:17.000000,B,Android,11,,2022-06-03 21:22:37.000000,gc,ABC
db5d7490e39511ecaa7033b4a0ee0e67,2022-06-03 23:36:17.000000,B,Android,10,aff_4,,ps,ABC
6d86c310e3ca11eca8957b6cb3999042,2022-06-04 05:52:41.000000,B,Android,11,aff_4,,cl,ABC
3d8a88a0e3ce11eca8957b6cb3999042,2022-06-04 06:19:40.000000,A,Android,10,aff_4,2022-06-04 06:20:54.000000,ps,ABC
bf8980e0e3dd11ecaa7033b4a0ee0e67,2022-06-04 08:10:42.000000,C,Android,10,aff_4,,cl,ABC
1378d0a0e3ea11ecbac4d10881086746,2022-06-04 09:38:49.000000,C,iOS,14.8,aff_4,2022-06-04 09:40:31.000000,ps,ABC
49865f50e41211ecbac4d10881086746,2022-06-04 14:26:43.000000,C,iOS,15.5,aff_4,2022-06-04 14:28:36.000000,cl,ABC
cbc73800e42011ecaa7033b4a0ee0e67,2022-06-04 16:10:40.000000,A,iOS,14.4,aff_4,,ma,ABC
ddbffef0e44011eca8957b6cb3999042,2022-06-04 20:00:40.000000,A,Android,10,aff_4,,cl,ABC
0ba4df30e44a11ecaa7033b4a0ee0e67,2022-06-04 21:06:31.000000,B,Android,10,aff_4,2022-06-04 21:09:21.000000,ps,ABC
2c05fd10e4bb11ec831dbdfb6946bba5,2022-06-05 10:36:05.000000,C,Android,10,aff_4,2022-06-19 05:26:19.000000,ps,ABC
e51b1b30e4c211eca8957b6cb3999042,2022-06-05 11:32:30.000000,C,Android,10,aff_4,2022-06-05 12:09:44.000000,gc,ABC
288fdec0e4df11ecaa7033b4a0ee0e67,2022-06-05 14:55:07.000000,C,Android,9,aff_4,2022-06-05 15:26:08.000000,gc,ABC
c7ee7980e50311ecaa7033b4a0ee0e67,2022-06-05 19:16:00.000000,A,Android,10,aff_4,,ps,ABC
1a0b70b0e50411eca8957b6cb3999042,2022-06-05 19:17:56.000000,B,Android,9,aff_4,,ps,ABC
7206abc0e51011ecbac4d10881086746,2022-06-05 20:46:53.000000,A,Android,7.1,aff_4,,ma,ABC
9d3b6710e59011eca8957b6cb3999042,2022-06-06 12:10:25.000000,B,Android,9,aff_4,2022-07-08 10:38:26.000000,ma,ABC
5627b6c0e5b411ec831dbdfb6946bba5,2022-06-06 16:19:20.000000,A,Android,11,aff_4,2022-06-06 16:20:40.000000,ps,ABC
8b861cb0e5bb11ecaa7033b4a0ee0e67,2022-06-06 17:11:43.000000,C,Android,10,aff_4,,gc,ABC
9a11d490e5d411ec831dbdfb6946bba5,2022-06-06 20:11:40.000000,C,Android,12,aff_4,,gc,ABC
34d7e520e5dd11ecbac4d10881086746,2022-06-06 21:11:42.000000,A,iOS,15.5,aff_4,,cl,ABC
2c62f000e60111ecaa7033b4a0ee0e67,2022-06-07 01:30:04.000000,C,Android,10,aff_4,,gc,ABC
9d2f4e20e60911ec831dbdfb6946bba5,2022-06-07 02:32:11.000000,C,Android,11,aff_4,2022-06-28 05:58:24.000000,gc,ABC
12941620e68011ec989b6b01af70e4c0,2022-06-07 16:37:42.000000,A,iOS,15.5,aff_4,2022-06-07 16:39:28.000000,ps,ABC
1d1de9a0e6ed11ec989b6b01af70e4c0,2022-06-08 05:38:15.000000,C,Android,11,aff_4,,ma,ABC
84154b40e70a11ec989b6b01af70e4c0,2022-06-08 09:09:09.000000,C,Android,11,aff_4,,ps,ABC
7463a040e70d11ec9af991325ed16c0b,2022-06-08 09:30:06.000000,B,Android,12,aff_4,,ps,ABC
f29e9730e71211ecab61e5053e64927e,2022-06-08 10:10:51.000000,A,Android,11,aff_4,,ps,ABC
a21e94e0e71711ecbc89495b27b9c9c5,2022-06-08 10:42:48.000000,C,Android,11,aff_4,,ma,ABC
19695a60e71f11ecab61e5053e64927e,2022-06-08 11:35:59.000000,C,iOS,15.4,aff_4,2022-06-08 11:55:25.000000,cl,ABC
45003680e72911ecbc89495b27b9c9c5,2022-06-08 12:48:59.000000,B,Android,10,aff_2,,tv,ABC
35afebc0e73411ecab61e5053e64927e,2022-06-08 14:06:58.000000,B,iOS,14.5,aff_4,,ma,ABC
b5889480e73611ec9af991325ed16c0b,2022-06-08 14:28:01.000000,B,Android,11,,,gc,ABC
31231d80de6911ecbaa51f9ae3f5945d,2022-06-18 06:40:56.000000,B,Android,11,aff_2,,tv,ABC
fb450230e18011ecb2988337303a8fef,2022-06-01 08:01:29.000000,A,iOS,15.5,aff_4,2022-06-01 08:02:07.000000,ps,ABC
44ef3080e18c11ec8a541fcc86ad2588,2022-06-01 09:22:22.000000,A,Android,12,aff_4,,ps,ABC
9c3ea9f0e19211ecbaa51f9ae3f5945d,2022-06-01 10:07:49.000000,C,Android,11,aff_4,,ps,ABC
84c02a50e1b111ec8a541fcc86ad2588,2022-06-01 13:49:00.000000,C,Android,9,aff_2,,tv,ABC
b4692160e1bd11ecb2988337303a8fef,2022-06-01 15:17:35.000000,A,Android,8.0,aff_4,,gc,ABC
480bda30e1d611ecbaa51f9ae3f5945d,2022-06-01 18:13:00.000000,B,iOS,15.5,aff_4,,ps,ABC
b4ff7250e1db11ecb2988337303a8fef,2022-06-01 18:53:33.000000,A,Android,10,aff_4,,gc,ABC
fc543260e1fb11ec8a541fcc86ad2588,2022-06-01 22:43:44.000000,C,Android,8.0,aff_4,,cl,ABC
9e2faa70e21411ecb2988337303a8fef,2022-06-02 01:39:07.000000,B,Android,8.1,aff_4,,ma,ABC
09de3010e27511ec834765c238b6e5a1,2022-06-02 13:09:13.000000,A,Android,11,aff_4,2022-06-19 17:26:19.000000,ps,ABC
9ac51ab0e28111ecaa7033b4a0ee0e67,2022-06-02 14:39:44.000000,A,Android,10,aff_4,,gc,ABC
7acb4250e28d11eca8957b6cb3999042,2022-06-02 16:05:00.000000,C,Android,11,aff_4,,gc,ABC
3031ffa0e2af11eca8957b6cb3999042,2022-06-02 20:04:58.000000,C,Android,11,aff_4,,ps,ABC
ba54c650e2c711eca8957b6cb3999042,2022-06-02 23:01:01.000000,A,Android,10,aff_4,,ps,ABC
9655b460e30a11ec831dbdfb6946bba5,2022-06-03 06:59:50.000000,C,Android,11,aff_4,,ma,ABC
e99d6a20e37111ec831dbdfb6946bba5,2022-06-03 19:19:09.000000,B,Android,10,aff_4,,cl,ABC
6fd81ad0e38211ecaa7033b4a0ee0e67,2022-06-03 21:17:04.000000,C,Android,11,aff_4,,ps,ABC
75610760e3bd11ecbac4d10881086746,2022-06-04 04:20:40.000000,A,Android,8.1,aff_2,,tv,ABC
fca994b0e3c411ecbac4d10881086746,2022-06-04 05:14:24.000000,A,Android,12,aff_2,2022-06-04 06:54:10.000000,tv,ABC
f7fc3840e3cf11ecbac4d10881086746,2022-06-04 06:32:15.000000,C,Android,12,aff_4,2022-06-11 05:27:39.000000,ps,ABC
1b3154c0e3e011ec831dbdfb6946bba5,2022-06-04 08:27:18.000000,B,iOS,15.5,aff_4,,ma,ABC
5162f5f0e3f711ec831dbdfb6946bba5,2022-06-04 11:13:44.000000,B,Android,11,aff_2,,tv,ABC
5df98e30e40811ecbac4d10881086746,2022-06-04 13:16:03.000000,B,Android,11,aff_4,2022-06-04 13:46:23.000000,ps,ABC
de095c70e41e11ec831dbdfb6946bba5,2022-06-04 15:56:48.000000,A,Android,11,aff_4,2022-06-25 05:30:45.000000,cl,ABC
82fdaaa0e4a211ec831dbdfb6946bba5,2022-06-05 07:39:18.000000,A,Android,12,aff_4,,cl,ABC
2455b750e4ba11ecbac4d10881086746,2022-06-05 10:29:21.000000,C,iOS,14.8,aff_4,,gc,ABC
176050b0e4be11ec831dbdfb6946bba5,2022-06-05 10:56:35.000000,C,Android,11,aff_4,,ps,ABC
eb727c20e4cd11ecaa7033b4a0ee0e67,2022-06-05 12:50:38.000000,B,Android,10,aff_4,,gc,ABC
a95a9590e51611ec831dbdfb6946bba5,2022-06-05 21:30:26.000000,A,Android,10,aff_4,,ma,ABC
ddf39f20e55e11ecbac4d10881086746,2022-06-06 06:07:45.000000,B,Android,9,aff_4,,ma,ABC
48736630e56611ecaa7033b4a0ee0e67,2022-06-06 07:01:14.000000,B,iOS,15.5,aff_4,2022-06-06 07:02:39.000000,ps,ABC
57326540e58e11ecbac4d10881086746,2022-06-06 11:48:32.000000,C,Android,11,aff_4,,cl,ABC
71998940e59811ecaa7033b4a0ee0e67,2022-06-06 13:00:58.000000,C,Android,11,aff_4,2022-06-06 13:04:46.000000,gc,ABC
8613fe90e5a311eca8957b6cb3999042,2022-06-06 14:19:05.000000,C,iOS,15.5,aff_4,2022-06-06 14:21:03.000000,ps,ABC
202723c0e5b511ec831dbdfb6946bba5,2022-06-06 16:24:46.000000,B,iOS,15.5,aff_4,,cl,ABC
12507950e5c311eca8957b6cb3999042,2022-06-06 18:04:56.000000,A,Android,11,aff_4,2022-06-20 21:41:00.000000,ps,ABC
77f65ae0e5c311eca8957b6cb3999042,2022-06-06 18:07:52.000000,C,Android,8.1,aff_4,,ps,ABC
12e77740e5c511ecbac4d10881086746,2022-06-06 18:19:16.000000,C,Android,12,aff_4,,ma,ABC
826778e0e5c511ecbac4d10881086746,2022-06-06 18:23:07.000000,B,Android,12,aff_4,2022-06-07 18:07:33.000000,ps,ABC
1dadebc0e5c811ecbac4d10881086746,2022-06-06 18:40:31.000000,B,iOS,15.5,aff_4,2022-06-06 18:41:11.000000,ps,ABC
6df41b90e5d211ecbac4d10881086746,2022-06-06 19:54:55.000000,C,Android,11,aff_4,2022-06-06 19:56:15.000000,ma,ABC
950d5110e5d711ec831dbdfb6946bba5,2022-06-06 20:31:28.000000,A,iOS,15.4,aff_4,2022-06-06 20:57:16.000000,ma,ABC
41499570e5dc11ec831dbdfb6946bba5,2022-06-06 21:05:17.000000,B,Android,10,aff_4,,cl,ABC
9aa76430e5dc11ec831dbdfb6946bba5,2022-06-06 21:10:12.000000,C,Android,11,aff_4,,gc,ABC
2cbec740e5e311ecaa7033b4a0ee0e67,2022-06-06 21:56:42.000000,B,Android,11,aff_4,,gc,ABC
8ba09070e5e511ecaa7033b4a0ee0e67,2022-06-06 22:12:36.000000,B,iOS,15.5,aff_4,2022-06-21 09:45:23.000000,ma,ABC
6d57e250e62411ecbac4d10881086746,2022-06-07 05:46:58.000000,C,iOS,12.5,aff_4,2022-06-07 05:49:02.000000,gc,ABC
686d9b90e63d11ecab61e5053e64927e,2022-06-07 08:40:14.000000,B,iOS,15.5,aff_2,,tv,ABC
7666c350e64911ec9af991325ed16c0b,2022-06-07 10:06:37.000000,B,iOS,14.6,aff_2,2022-06-07 10:08:35.000000,tv,ABC
a8351950e67f11ec989b6b01af70e4c0,2022-06-07 16:34:41.000000,A,Android,11,aff_4,2022-07-12 06:56:53.000000,ps,ABC
c5272690e68c11ecab61e5053e64927e,2022-06-07 18:08:54.000000,A,Android,12,aff_4,2022-06-07 18:12:04.000000,ps,ABC
69ba96e0e69e11ecbc89495b27b9c9c5,2022-06-07 20:14:59.000000,B,iOS,15.4,aff_4,2022-06-07 22:09:25.000000,ma,ABC
39720c00e6b411ecbc89495b27b9c9c5,2022-06-07 22:50:51.000000,C,Android,12,aff_4,2022-06-07 22:51:45.000000,ps,ABC
c8517090e6f111ec989b6b01af70e4c0,2022-06-08 06:11:31.000000,C,iOS,15.4,aff_2,,tv,ABC
d8a71830e6f811ec989b6b01af70e4c0,2022-06-08 07:02:25.000000,B,iOS,15.5,aff_4,,ps,ABC
4c91d4b0e6fe11ecbc89495b27b9c9c5,2022-06-08 07:41:13.000000,C,Android,12,aff_4,,ma,ABC
97920a30e71611ecbc89495b27b9c9c5,2022-06-08 10:37:26.000000,A,Android,11,aff_4,2022-06-08 10:45:00.000000,ma,ABC
d83b4920e71b11ecab61e5053e64927e,2022-06-08 11:12:44.000000,C,Android,10,aff_2,,tv,ABC
52163c20e73311ecab61e5053e64927e,2022-06-08 14:02:15.000000,A,Android,8.1,aff_4,,gc,ABC
b1d33300e74911ec9af991325ed16c0b,2022-06-08 16:41:32.000000,B,Android,12,aff_4,2022-06-08 16:54:38.000000,cl,ABC
8796dbd0e75511ec989b6b01af70e4c0,2022-06-08 18:06:20.000000,B,Android,11,aff_4,2022-06-08 18:10:35.000000,gc,ABC
00957dc0e75b11ec989b6b01af70e4c0,2022-06-08 18:45:33.000000,A,Android,12,aff_4,2022-06-22 05:29:17.000000,cl,ABC
dc40d290e76d11ecbc89495b27b9c9c5,2022-06-08 21:00:04.000000,A,Android,7.0,aff_4,,ps,ABC
03cf3470e7e911ecab61e5053e64927e,2022-06-09 11:41:30.000000,C,Android,8.1,aff_4,,ma,ABC
f0e1b4d0e7ea11ecbc89495b27b9c9c5,2022-06-09 11:55:26.000000,B,Android,10,aff_4,2022-06-09 11:56:37.000000,ma,ABC
f3c09bb0e1b111ec8a541fcc86ad2588,2022-06-01 13:53:03.000000,C,,,aff_4,,gc,ABC
320b2e80e1d511ecbaa51f9ae3f5945d,2022-06-01 18:04:12.000000,C,iOS,15.4,aff_4,2022-06-15 08:33:42.000000,cl,ABC
8ac3e5d0e1e411ec8a541fcc86ad2588,2022-06-01 20:13:40.000000,B,Android,10,aff_4,,ps,ABC
940d45b0e23311ec95703f2faa3b39a3,2022-06-02 05:21:06.000000,A,Android,10,aff_4,2022-06-02 05:24:10.000000,gc,ABC
639c9e90e23711ecbaa51f9ae3f5945d,2022-06-02 05:49:34.000000,B,Android,7.0,aff_4,,gc,ABC
f46891b0e24411ecbaa51f9ae3f5945d,2022-06-02 07:24:17.000000,B,iOS,15.4,aff_4,,cl,ABC
f70f6bc0e26511ecb4346f30d03a03b3,2022-06-02 11:20:59.000000,B,iOS,14.7,aff_4,,ps,ABC
9f5bccc0e27411ecae2c8b58f62b8645,2022-06-02 13:06:44.000000,B,Android,9,aff_4,,ma,ABC
e39be050e27411ecae2c8b58f62b8645,2022-06-02 13:07:24.000000,A,iOS,15.4,aff_2,,tv,ABC
89c414b0e27611ecaa7033b4a0ee0e67,2022-06-02 13:20:11.000000,B,Android,12,aff_4,,cl,ABC
92849c80e27811eca8957b6cb3999042,2022-06-02 13:33:57.000000,A,Android,12,aff_4,2022-06-02 13:35:50.000000,ma,ABC
7dc9f4d0e2b811ec831dbdfb6946bba5,2022-06-02 21:11:22.000000,C,iOS,15.4,aff_4,2022-06-02 21:14:48.000000,cl,ABC
e98ca6b0e2c011ecaa7033b4a0ee0e67,2022-06-02 22:12:34.000000,A,Android,8.0,aff_4,,ps,ABC
e295a590e31111ec831dbdfb6946bba5,2022-06-03 07:53:17.000000,A,iOS,15.4,aff_2,2022-06-03 08:00:23.000000,tv,ABC
ea7443c0e31111ec831dbdfb6946bba5,2022-06-03 07:51:49.000000,C,Android,11,aff_2,2022-06-17 11:48:40.000000,tv,ABC
2c36b9e0e32211ec831dbdfb6946bba5,2022-06-03 09:48:32.000000,B,Android,10,aff_4,2022-06-04 08:36:54.000000,ps,ABC
bfd8daa0e33311eca8957b6cb3999042,2022-06-03 11:54:07.000000,C,Android,8.0,aff_4,,ma,ABC
deb222d0e35e11ec831dbdfb6946bba5,2022-06-03 17:02:57.000000,C,Android,11,aff_4,2022-06-03 17:24:14.000000,ps,ABC
310cfea0e36511ecaa7033b4a0ee0e67,2022-06-03 17:47:25.000000,C,iOS,15.5,aff_4,2022-06-05 18:13:52.000000,ps,ABC
053ce810e37111ecbac4d10881086746,2022-06-03 19:12:56.000000,B,Android,11,aff_4,,ps,ABC
a07e4a80e37611ecaa7033b4a0ee0e67,2022-06-03 19:52:22.000000,A,Android,10,aff_4,2022-06-03 19:55:45.000000,ps,ABC
77c02610e40a11ecbac4d10881086746,2022-06-04 13:30:35.000000,C,iOS,15.5,aff_4,,cl,ABC
0ac758a0e41711eca8957b6cb3999042,2022-06-04 15:00:46.000000,A,iOS,15.3,aff_4,,ps,ABC
82af3590e42b11ecaa7033b4a0ee0e67,2022-06-04 17:27:27.000000,B,Android,12,aff_4,2022-06-04 17:32:42.000000,ps,ABC
d1087cf0e44a11ecbac4d10881086746,2022-06-04 21:11:13.000000,C,iOS,15.5,aff_4,,ps,ABC
b153d900e45811eca8957b6cb3999042,2022-06-04 22:50:46.000000,B,Android,10,aff_2,2022-06-04 22:57:19.000000,tv,ABC
9c5856c0e4a311ec831dbdfb6946bba5,2022-06-05 07:48:07.000000,C,Android,9,aff_4,,cl,ABC
a9aeb100e4be11eca8957b6cb3999042,2022-06-05 11:00:45.000000,C,Android,12,aff_4,,ps,ABC
eb768180e4d211eca8957b6cb3999042,2022-06-05 13:27:39.000000,B,Android,10,aff_4,,ma,ABC
0152ad10e50711ecaa7033b4a0ee0e67,2022-06-05 19:38:46.000000,C,Android,10,aff_4,,ps,ABC
b981d230e57511ec831dbdfb6946bba5,2022-06-06 08:51:26.000000,C,iOS,15.4,aff_4,2022-07-15 09:39:30.000000,ma,ABC
f14780e0e58c11ec831dbdfb6946bba5,2022-06-06 11:37:20.000000,A,Android,10,aff_4,,cl,ABC
de2196b0e58f11ec831dbdfb6946bba5,2022-06-06 11:58:08.000000,C,Android,10,aff_4,,cl,ABC
023522c0e59411eca8957b6cb3999042,2022-06-06 12:28:31.000000,A,Android,8.0,aff_4,,ma,ABC
b7ba45e0e5a711ecbac4d10881086746,2022-06-06 14:50:11.000000,A,Android,10,aff_4,2022-06-07 21:47:17.000000,ps,ABC
